player,game_id,is_home,margin,period,shot_made,shot_type,x,y
Tim Duncan,41,0,-2,3,0,Hook,75,75
Tim Duncan,41,0,-2,3,0,Jump Shot,-141,124
Tim Duncan,41,0,-4,4,1,Tip,-8,53
Tim Duncan,42,1,0,1,1,Layup,4,50
Tim Duncan,42,1,1,1,1,Jump Shot,-119,163
Tim Duncan,42,1,-1,1,1,Jump Shot,-114,190
Tim Duncan,42,1,-3,1,0,Jump Shot,-49,244
Tim Duncan,42,1,-1,1,0,Layup,-11,54
Tim Duncan,42,1,-2,2,1,Tip,10,50
Tim Duncan,42,1,1,2,0,Jump Shot,88,185
Tim Duncan,42,1,2,2,0,Jump Shot,69,76
Tim Duncan,42,1,2,3,1,Special Jump Shot,-24,76
Tim Duncan,42,1,-1,3,0,Jump Shot,-146,100
Tim Duncan,42,1,7,3,1,Jump Shot,29,100
Tim Duncan,42,1,5,4,1,Special Jump Shot,88,65
Tim Duncan,42,1,-1,4,1,Jump Shot,78,73
Tim Duncan,43,0,2,1,1,Jump Shot,-149,98
Tim Duncan,43,0,-4,1,1,Layup,24,57
Tim Duncan,43,0,-4,2,0,Layup,-19,65
Tim Duncan,43,0,-4,2,0,Hook,58,62
Tim Duncan,43,0,-7,2,0,Jump Shot,-62,57
Tim Duncan,43,0,-7,2,0,Jump Shot,32,98
Tim Duncan,43,0,-12,2,0,Dunk,2,56
Tim Duncan,43,0,-12,3,1,Jump Shot,-103,151
Tim Duncan,43,0,-14,3,0,Jump Shot,-43,72
Tim Duncan,43,0,-12,3,1,Jump Shot,31,56
Tim Duncan,43,0,-10,3,1,Layup,20,61
Tim Duncan,43,0,-9,3,1,Layup,-18,51
Tim Duncan,43,0,-9,3,0,Jump Shot,-81,199
Tim Duncan,43,0,-7,3,1,Layup,12,64
Tim Duncan,43,0,4,4,1,Tip,23,53
Tim Duncan,43,0,6,4,1,Dunk,0,48
Tim Duncan,43,0,8,4,1,Layup,-13,57
Tim Duncan,44,0,4,1,0,Jump Shot,-125,117
Tim Duncan,44,0,4,1,1,Hook,110,103
Tim Duncan,44,0,0,1,0,Jump Shot,-93,70
Tim Duncan,44,0,-3,1,1,Jump Shot,-108,196
Tim Duncan,44,0,-13,2,1,Hook,-23,132
Tim Duncan,44,0,-13,2,1,Jump Shot,-48,73
Tim Duncan,44,0,-14,2,1,Jump Shot,-10,94
Tim Duncan,44,0,-12,3,1,Hook,-15,87
Tim Duncan,44,0,-10,3,1,Layup,6,61
Tim Duncan,44,0,-9,3,0,Jump Shot,48,84
Tim Duncan,44,0,-7,3,1,Jump Shot,34,61
Tim Duncan,44,0,-7,3,1,Hook,-13,105
Tim Duncan,44,0,-3,3,1,Jump Shot,12,98
Tim Duncan,44,0,-5,4,0,Jump Shot,-78,64
Tim Duncan,44,0,-3,4,1,Jump Shot,-46,69
Tim Duncan,44,0,-5,4,0,Jump Shot,-67,64
Tim Duncan,44,0,-5,4,0,Jump Shot,23,187
Tim Duncan,44,0,-2,4,1,Special Jump Shot,-8,94
Tim Duncan,44,0,6,5,1,Special Jump Shot,-133,91
Tim Duncan,44,0,4,5,0,Jump Shot,-10,151
Tim Duncan,45,0,0,1,1,Jump Shot,111,203
Tim Duncan,45,0,0,1,0,Jump Shot,-49,222
Tim Duncan,45,0,-3,2,1,Jump Shot,-95,199
Tim Duncan,45,0,2,2,1,Layup,23,47
Tim Duncan,45,0,3,2,0,Jump Shot,99,75
Tim Duncan,45,0,1,2,1,Layup,0,54
Tim Duncan,45,0,1,2,0,Jump Shot,32,222
Tim Duncan,45,0,-2,3,0,Jump Shot,143,135
Tim Duncan,45,0,-2,3,1,Jump Shot,127,163
Tim Duncan,45,0,-1,3,1,Jump Shot,15,78
Tim Duncan,45,0,7,4,0,Jump Shot,-40,80
Tim Duncan,46,0,-1,1,0,Jump Shot,-23,229
Tim Duncan,46,0,-1,1,1,Dunk,1,53
Tim Duncan,46,0,-3,1,0,Layup,-5,56
Tim Duncan,46,0,-4,1,1,Jump Shot,15,267
Tim Duncan,46,0,-2,2,1,Hook,42,70
Tim Duncan,46,0,-9,2,1,Hook,-54,59
Tim Duncan,46,0,-13,3,0,Jump Shot,-128,225
Tim Duncan,46,0,-17,3,1,Jump Shot,-51,72
Tim Duncan,47,0,5,1,0,Special Jump Shot,-65,86
Tim Duncan,47,0,5,1,0,Jump Shot,86,206
Tim Duncan,47,0,-1,2,0,Hook,28,113
Tim Duncan,47,0,4,2,1,Special Jump Shot,-81,86
Tim Duncan,47,0,2,3,0,Hook,28,73
Tim Duncan,47,0,0,3,0,Layup,26,53
Tim Duncan,47,0,2,3,1,Jump Shot,37,192
Tim Duncan,47,0,1,3,1,Special Jump Shot,-23,182
Tim Duncan,47,0,4,3,1,Hook,56,70
Tim Duncan,47,0,3,4,0,Hook,39,73
Tim Duncan,47,0,9,4,1,Jump Shot,-57,87
Tim Duncan,47,0,11,4,1,Layup,20,53
Tim Duncan,47,0,11,4,1,Jump Shot,116,198
Tim Duncan,47,0,8,4,1,Special Jump Shot,70,67
Tim Duncan,47,0,17,4,1,Dunk,-5,50
Tim Duncan,48,0,3,1,1,Jump Shot,-5,207
Tim Duncan,48,0,-2,1,1,Layup,-8,56
Tim Duncan,48,0,-5,1,0,Jump Shot,26,69
Tim Duncan,48,0,-1,2,0,Layup,12,67
Tim Duncan,48,0,-3,2,0,Jump Shot,-43,236
Tim Duncan,48,0,-3,2,0,Layup,-16,62
Tim Duncan,48,0,-4,2,1,Special Jump Shot,0,105
Tim Duncan,48,0,0,2,1,Layup,15,59
Tim Duncan,48,0,3,3,0,Hook,54,67
Tim Duncan,48,0,3,3,1,Layup,-7,53
Tim Duncan,48,0,5,3,0,Jump Shot,-87,198
Tim Duncan,48,0,4,3,0,Jump Shot,97,195
Tim Duncan,48,0,6,3,1,Layup,-10,57
Tim Duncan,48,0,2,3,0,Jump Shot,-149,103
Tim Duncan,48,0,1,3,0,Special Jump Shot,-21,81
Tim Duncan,48,0,9,4,1,Hook,36,65
Tim Duncan,48,0,7,4,0,Jump Shot,39,155
Tim Duncan,48,0,9,4,1,Jump Shot,-134,113
Tim Duncan,49,0,-3,1,0,Jump Shot,-123,89
Tim Duncan,49,0,-1,1,1,Layup,12,50
Tim Duncan,49,0,-4,1,0,Hook,-16,57
Tim Duncan,49,0,-11,2,0,Special Jump Shot,78,80
Tim Duncan,49,0,-11,2,1,Layup,-16,61
Tim Duncan,49,0,-15,2,0,Jump Shot,-90,81
Tim Duncan,49,0,-12,2,0,Jump Shot,-57,848
Tim Duncan,49,0,-12,3,0,Jump Shot,106,80
Tim Duncan,49,0,-16,3,1,Special Jump Shot,51,87
Tim Duncan,49,0,-14,3,1,Layup,9,51
Tim Duncan,50,1,-5,1,0,Jump Shot,-101,188
Tim Duncan,50,1,0,1,0,Jump Shot,0,106
Tim Duncan,50,1,-5,1,1,Layup,-11,50
Tim Duncan,50,1,-5,1,0,Special Jump Shot,75,62
Tim Duncan,50,1,6,2,0,Jump Shot,-106,181
Tim Duncan,50,1,-2,2,1,Jump Shot,102,203
Tim Duncan,50,1,-4,2,1,Tip,-10,48
Tim Duncan,50,1,0,3,0,Jump Shot,-89,103
Tim Duncan,50,1,-2,3,1,Dunk,7,51
Tim Duncan,50,1,0,3,0,Layup,-7,73
Tim Duncan,50,1,-1,3,0,Jump Shot,-79,210
Tim Duncan,50,1,-10,3,1,Layup,-2,54
Tim Duncan,51,1,0,1,0,Layup,20,65
Tim Duncan,51,1,0,1,0,Layup,6,40
Tim Duncan,51,1,4,1,0,Jump Shot,-114,162
Tim Duncan,51,1,2,1,0,Jump Shot,-37,111
Tim Duncan,51,1,5,1,0,Jump Shot,13,228
Tim Duncan,51,1,11,2,1,Layup,28,50
Tim Duncan,51,1,10,2,0,Special Jump Shot,-89,100
Tim Duncan,51,1,9,2,1,Layup,18,62
Tim Duncan,51,1,1,3,1,Special Jump Shot,-59,89
Tim Duncan,51,1,-2,3,1,Jump Shot,-35,102
Tim Duncan,51,1,-4,3,1,Jump Shot,40,102
Tim Duncan,51,1,-2,4,1,Jump Shot,100,160
Tim Duncan,52,1,1,1,0,Jump Shot,-106,201
Tim Duncan,52,1,1,1,0,Jump Shot,-112,199
Tim Duncan,52,1,-10,2,0,Layup,-11,45
Tim Duncan,52,1,-9,2,1,Layup,-5,48
Tim Duncan,52,1,-2,2,0,Special Jump Shot,84,65
Tim Duncan,52,1,-4,2,1,Tip,24,54
Tim Duncan,52,1,-5,3,1,Jump Shot,6,94
Tim Duncan,52,1,-5,3,0,Jump Shot,-67,67
Tim Duncan,52,1,-7,3,1,Jump Shot,62,217
Tim Duncan,52,1,-8,4,1,Layup,15,67
Tim Duncan,52,1,-7,4,0,Jump Shot,51,214
Tim Duncan,53,0,0,1,0,Jump Shot,-82,217
Tim Duncan,53,0,-1,1,1,Dunk,-7,53
Tim Duncan,53,0,-3,1,0,Hook,-97,117
Tim Duncan,53,0,10,3,1,Dunk,-5,51
Tim Duncan,53,0,11,3,0,Special Jump Shot,-146,53
Tim Duncan,54,1,-12,1,1,Jump Shot,-157,53
Tim Duncan,54,1,-14,2,1,Special Jump Shot,0,113
Tim Duncan,54,1,-12,2,0,Jump Shot,-141,149
Tim Duncan,54,1,-14,2,1,Dunk,-5,54
Tim Duncan,54,1,-12,2,1,Jump Shot,53,50
Tim Duncan,54,1,-12,3,1,Jump Shot,-52,75
Tim Duncan,54,1,-10,3,0,Special Jump Shot,40,121
Tim Duncan,54,1,-7,3,0,Jump Shot,75,59
Tim Duncan,54,1,-13,4,1,Layup,17,72
Tim Duncan,54,1,-15,4,0,Jump Shot,45,65
Tim Duncan,54,1,-14,4,1,Layup,21,51
Tim Duncan,54,1,-14,4,1,Jump Shot,-26,226
Tim Duncan,54,1,-16,4,1,Jump Shot,88,78
Tim Duncan,55,1,0,1,0,Jump Shot,-119,184
Tim Duncan,55,1,1,1,0,Jump Shot,-130,188
Tim Duncan,55,1,0,1,0,Jump Shot,26,204
Tim Duncan,55,1,-2,1,0,Layup,6,79
Tim Duncan,55,1,-2,1,0,Layup,-21,50
Tim Duncan,55,1,0,2,1,Layup,6,56
Tim Duncan,55,1,-1,2,1,Jump Shot,4,80
Tim Duncan,55,1,2,3,1,Layup,0,62
Tim Duncan,55,1,-1,3,0,Jump Shot,124,193
Tim Duncan,55,1,-4,3,0,Jump Shot,122,116
Tim Duncan,55,1,-7,3,1,Special Jump Shot,24,84
Tim Duncan,55,1,-8,4,0,Jump Shot,89,45
Tim Duncan,56,0,0,1,0,Jump Shot,-41,92
Tim Duncan,56,0,7,1,1,Jump Shot,-38,240
Tim Duncan,56,0,15,1,0,Layup,2,73
Tim Duncan,56,0,17,1,1,Tip,4,59
Tim Duncan,56,0,31,2,0,Layup,-26,61
Tim Duncan,56,0,30,2,0,Tip,-23,50
Tim Duncan,56,0,26,3,0,Jump Shot,81,225
Tim Duncan,57,1,-7,1,0,Jump Shot,-134,182
Tim Duncan,57,1,-10,1,1,Special Jump Shot,89,76
Tim Duncan,57,1,-10,1,1,Hook,-45,80
Tim Duncan,57,1,-8,1,0,Jump Shot,108,199
Tim Duncan,57,1,-1,1,1,Tip,1,51
Tim Duncan,57,1,-16,2,1,Tip,-2,57
Tim Duncan,57,1,-16,2,0,Jump Shot,65,222
Tim Duncan,57,1,-11,3,0,Jump Shot,95,185
Tim Duncan,57,1,-8,3,1,Layup,21,57
Tim Duncan,58,1,0,1,0,Jump Shot,-73,97
Tim Duncan,58,1,-1,1,0,Jump Shot,-105,207
Tim Duncan,58,1,1,1,0,Jump Shot,-117,198
Tim Duncan,58,1,-2,1,1,Special Jump Shot,2,94
Tim Duncan,58,1,-5,1,1,Layup,0,45
Tim Duncan,58,1,-7,1,1,Layup,10,51
Tim Duncan,58,1,-34,3,1,Layup,2,53
Tim Duncan,58,1,-30,3,0,Jump Shot,-7,240
Tim Duncan,59,1,0,1,0,Layup,-19,29
Tim Duncan,59,1,-4,1,1,Special Jump Shot,-26,158
Tim Duncan,59,1,-4,1,1,Layup,-16,50
Tim Duncan,59,1,-7,1,1,Jump Shot,-16,100
Tim Duncan,59,1,-7,1,1,Jump Shot,-101,184
Tim Duncan,59,1,-7,2,1,Jump Shot,72,47
Tim Duncan,59,1,-13,3,0,Jump Shot,18,84
Tim Duncan,59,1,-10,3,0,Jump Shot,-95,220
Tim Duncan,59,1,-7,3,1,Special Jump Shot,-79,56
Tim Duncan,59,1,-18,4,1,Jump Shot,0,247
Tim Duncan,60,0,2,1,0,Jump Shot,-57,247
Tim Duncan,60,0,1,1,0,Layup,-11,75
Tim Duncan,60,0,0,1,1,Special Jump Shot,75,83
Tim Duncan,60,0,10,1,1,Jump Shot,40,223
Tim Duncan,60,0,0,2,0,Layup,-17,67
Tim Duncan,60,0,-1,3,0,Jump Shot,64,223
Tim Duncan,60,0,2,3,0,Jump Shot,29,103
Tim Duncan,60,0,4,3,1,Layup,-19,61
Tim Duncan,60,0,2,3,1,Layup,9,61
Tim Duncan,60,0,11,4,1,Jump Shot,-190,59
Tim Duncan,61,0,2,1,0,Jump Shot,-82,229
Tim Duncan,61,0,4,1,0,Jump Shot,70,83
Tim Duncan,61,0,1,1,0,Jump Shot,29,92
Tim Duncan,61,0,8,2,0,Jump Shot,-13,136
Tim Duncan,61,0,10,3,0,Jump Shot,-45,91
Tim Duncan,61,0,5,3,0,Hook,-23,149
Tim Duncan,61,0,12,3,1,Jump Shot,84,95
Tim Duncan,61,0,11,3,0,Jump Shot,67,67
Tim Duncan,61,0,12,3,1,Jump Shot,77,209
Tim Duncan,61,0,17,4,1,Jump Shot,84,171
Tim Duncan,61,0,15,4,0,Alleyoop,28,65
Tim Duncan,62,1,-1,1,1,Layup,-15,45
Tim Duncan,62,1,1,1,0,Jump Shot,-120,139
Tim Duncan,62,1,-3,1,1,Layup,15,57
Tim Duncan,62,1,-21,2,0,Jump Shot,-89,51
Tim Duncan,62,1,-20,2,1,Layup,-15,45
Tim Duncan,62,1,-21,2,1,Layup,13,53
Tim Duncan,62,1,-19,2,0,Tip,-11,50
Tim Duncan,62,1,-19,2,1,Layup,13,64
Tim Duncan,62,1,-21,2,1,Special Jump Shot,-18,114
Tim Duncan,62,1,-16,2,1,Dunk,2,51
Tim Duncan,62,1,-16,3,1,Layup,-8,54
Tim Duncan,62,1,-17,3,1,Layup,-5,64
Tim Duncan,63,1,0,1,1,Jump Shot,4,125
Tim Duncan,63,1,-6,1,0,Layup,-21,56
Tim Duncan,63,1,-10,1,1,Jump Shot,-133,198
Tim Duncan,63,1,-7,1,1,Special Jump Shot,-75,182
Tim Duncan,63,1,-7,1,0,Jump Shot,0,91
Tim Duncan,63,1,-9,1,1,Dunk,-10,45
Tim Duncan,63,1,-15,2,0,Jump Shot,-114,98
Tim Duncan,63,1,-15,2,1,Dunk,0,51
Tim Duncan,63,1,-15,2,0,Jump Shot,-59,226
Tim Duncan,63,1,-16,2,0,Jump Shot,-86,50
Tim Duncan,63,1,-22,3,1,Jump Shot,152,163
Tim Duncan,63,1,-19,3,1,Jump Shot,-52,236
Tim Duncan,63,1,-18,3,1,Tip,24,50
Tim Duncan,63,1,-15,3,0,Jump Shot,59,226
Tim Duncan,63,1,-9,4,0,Layup,15,44
Tim Duncan,63,1,-7,4,1,Layup,-18,51
Tim Duncan,63,1,-7,4,1,Layup,18,51
Tim Duncan,63,1,-6,4,1,Special Jump Shot,78,50
Tim Duncan,63,1,-6,4,0,Special Jump Shot,70,81
Tim Duncan,63,1,-8,4,1,Layup,12,51
Tim Duncan,64,0,2,1,0,Jump Shot,-106,188
Tim Duncan,64,0,2,1,1,Jump Shot,-152,168
Tim Duncan,64,0,2,1,1,Jump Shot,-52,218
Tim Duncan,64,0,3,1,1,Hook,53,80
Tim Duncan,64,0,1,1,0,Jump Shot,106,294
Tim Duncan,64,0,1,1,1,Dunk,-21,56
Tim Duncan,64,0,0,1,0,Layup,6,57
Tim Duncan,64,0,-4,1,0,Special Jump Shot,12,103
Tim Duncan,64,0,-4,1,0,Layup,-10,64
Tim Duncan,64,0,-4,1,1,Layup,10,61
Tim Duncan,64,0,9,2,0,Jump Shot,-73,225
Tim Duncan,64,0,15,2,1,Special Jump Shot,45,69
Tim Duncan,64,0,21,2,1,Layup,21,54
Tim Duncan,64,0,21,3,1,Jump Shot,-112,179
Tim Duncan,64,0,20,3,1,Jump Shot,-71,64
Tim Duncan,65,1,-3,1,1,Dunk,-2,47
Tim Duncan,65,1,-5,1,1,Jump Shot,80,69
Tim Duncan,65,1,-9,1,0,Jump Shot,0,237
Tim Duncan,65,1,-13,2,1,Tip,-16,62
Tim Duncan,65,1,-13,2,0,Layup,18,36
Tim Duncan,65,1,-10,2,0,Special Jump Shot,-48,50
Tim Duncan,65,1,-19,2,1,Dunk,0,54
Tim Duncan,65,1,-16,3,0,Jump Shot,75,62
Tim Duncan,65,1,-22,3,1,Layup,-4,53
Tim Duncan,66,0,3,1,1,Jump Shot,114,116
Tim Duncan,66,0,6,1,0,Layup,-10,73
Tim Duncan,66,0,7,1,0,Jump Shot,-15,98
Tim Duncan,66,0,14,2,0,Jump Shot,75,222
Tim Duncan,66,0,15,2,0,Jump Shot,-111,181
Tim Duncan,66,0,11,3,0,Hook,-29,84
Tim Duncan,66,0,11,3,0,Tip,7,62
Tim Duncan,66,0,14,3,1,Dunk,-10,48
Tim Duncan,66,0,14,4,0,Jump Shot,70,223
Tim Duncan,66,0,16,4,1,Dunk,17,62
Tim Duncan,67,1,2,1,0,Jump Shot,97,201
Tim Duncan,67,1,2,1,1,Tip,-7,50
Tim Duncan,67,1,2,1,1,Dunk,6,45
Tim Duncan,67,1,-2,1,1,Layup,17,51
Tim Duncan,67,1,-4,1,1,Special Jump Shot,0,98
Tim Duncan,67,1,-8,1,1,Jump Shot,-139,111
Tim Duncan,67,1,-8,1,1,Jump Shot,-90,87
Tim Duncan,67,1,-14,2,0,Special Jump Shot,-111,70
Tim Duncan,67,1,-9,2,0,Jump Shot,73,44
Tim Duncan,67,1,-16,3,0,Special Jump Shot,-62,103
Tim Duncan,67,1,-13,3,1,Jump Shot,-8,225
Tim Duncan,76,0,2,1,0,Special Jump Shot,-2,108
Tim Duncan,76,0,-1,1,0,Jump Shot,102,212
Tim Duncan,76,0,-1,1,0,Special Jump Shot,58,57
Tim Duncan,76,0,10,1,1,Layup,-19,50
Tim Duncan,76,0,11,1,1,Layup,15,47
Tim Duncan,76,0,7,2,1,Jump Shot,-10,103
Tim Duncan,76,0,4,2,0,Layup,15,45
Tim Duncan,76,0,6,2,0,Special Jump Shot,32,105
Tim Duncan,76,0,6,2,0,Layup,28,56
Tim Duncan,76,0,4,2,0,Layup,9,53
Tim Duncan,76,0,5,2,0,Layup,4,45
Tim Duncan,76,0,4,3,1,Jump Shot,0,95
Tim Duncan,76,0,2,3,0,Hook,0,83
Tim Duncan,76,0,1,3,1,Jump Shot,-134,209
Tim Duncan,76,0,1,3,0,Jump Shot,-160,111
Tim Duncan,76,1,2,1,0,Jump Shot,121,75
Tim Duncan,76,1,-8,1,1,Special Jump Shot,-139,72
Tim Duncan,76,1,-11,1,1,Jump Shot,102,196
Tim Duncan,76,1,-11,1,0,Jump Shot,77,59
Tim Duncan,76,1,-9,2,0,Special Jump Shot,72,95
Tim Duncan,76,1,-21,3,0,Jump Shot,-18,122
Tim Duncan,76,1,-23,3,1,Special Jump Shot,56,125
Tim Duncan,76,1,-16,3,0,Jump Shot,0,128
Tim Duncan,76,1,-14,3,1,Jump Shot,-95,204
Tim Duncan,76,1,-14,3,1,Layup,21,75
Tim Duncan,76,0,7,1,1,Jump Shot,78,228
Tim Duncan,76,0,2,1,0,Jump Shot,-153,75
Tim Duncan,76,0,7,1,1,Special Jump Shot,9,97
Tim Duncan,76,0,1,2,0,Hook,-19,102
Tim Duncan,76,0,-2,2,0,Layup,-21,56
Tim Duncan,76,0,0,3,1,Jump Shot,72,234
Tim Duncan,76,0,2,3,1,Special Jump Shot,2,105
Tim Duncan,76,0,5,3,0,Special Jump Shot,-87,78
Tim Duncan,76,0,8,3,1,Tip,0,53
Tim Duncan,76,0,11,3,1,Hook,73,75
Tim Duncan,76,0,9,3,1,Hook,-57,102
Tim Duncan,76,0,13,4,0,Jump Shot,-122,94
Tim Duncan,152,0,0,1,0,Jump Shot,54,237
Tim Duncan,152,0,-3,1,1,Jump Shot,91,217
Tim Duncan,152,0,-5,1,0,Jump Shot,-67,100
Tim Duncan,152,0,-7,1,0,Jump Shot,-43,69
Tim Duncan,152,0,-7,2,1,Jump Shot,-136,86
Tim Duncan,152,0,-7,2,0,Hook,70,78
Tim Duncan,152,0,-5,2,1,Jump Shot,-64,72
Tim Duncan,152,0,-8,2,1,Alleyoop,10,50
Tim Duncan,152,0,-8,3,0,Jump Shot,-52,94
Kawhi Leonard,0,1,-1,1,1,Jump Shot,226,54
Kawhi Leonard,0,1,2,1,0,Special Jump Shot,-35,78
Kawhi Leonard,0,1,3,1,1,Layup,12,53
Kawhi Leonard,0,1,-21,2,1,Dunk,17,45
Kawhi Leonard,0,1,-18,3,0,Jump Shot,-106,203
Kawhi Leonard,0,1,-18,3,0,Special Jump Shot,84,81
Kawhi Leonard,0,1,-6,4,0,Layup,-23,76
Kawhi Leonard,0,1,-10,4,1,Layup,-16,65
Kawhi Leonard,0,1,-13,4,1,Jump Shot,-65,304
Kawhi Leonard,1,0,0,1,0,Jump Shot,-228,53
Kawhi Leonard,1,0,-7,1,1,Jump Shot,-187,64
Kawhi Leonard,1,0,-7,1,0,Jump Shot,-76,316
Kawhi Leonard,1,0,-5,1,1,Layup,-23,73
Kawhi Leonard,1,0,-5,1,0,Jump Shot,0,124
Kawhi Leonard,1,0,-13,2,0,Layup,-11,81
Kawhi Leonard,1,0,-11,2,0,Jump Shot,-29,195
Kawhi Leonard,1,0,-8,2,1,Special Jump Shot,2,113
Kawhi Leonard,1,0,-2,2,1,Jump Shot,-73,248
Kawhi Leonard,1,0,0,3,1,Layup,4,67
Kawhi Leonard,1,0,1,3,1,Special Jump Shot,102,33
Kawhi Leonard,1,0,1,3,0,Jump Shot,-239,64
Kawhi Leonard,1,0,1,4,0,Jump Shot,-232,62
Kawhi Leonard,1,0,0,4,0,Jump Shot,-52,124
Kawhi Leonard,1,0,2,1,1,Special Jump Shot,168,50
Kawhi Leonard,1,0,-2,2,0,Jump Shot,-161,65
Kawhi Leonard,1,0,-6,2,1,Jump Shot,15,244
Kawhi Leonard,1,0,-9,3,0,Jump Shot,-57,228
Kawhi Leonard,1,0,-9,3,1,Layup,12,51
Kawhi Leonard,1,0,-8,3,1,Dunk,1,53
Kawhi Leonard,2,0,-9,1,0,Jump Shot,234,33
Kawhi Leonard,2,0,-7,2,1,Dunk,1,51
Kawhi Leonard,2,0,-7,2,0,Jump Shot,102,187
Kawhi Leonard,2,0,-8,2,1,Layup,-13,44
Kawhi Leonard,2,0,-8,2,0,Jump Shot,-123,169
Kawhi Leonard,2,0,-8,3,1,Jump Shot,9,223
Kawhi Leonard,2,0,-7,3,1,Dunk,1,69
Kawhi Leonard,2,0,-7,3,0,Jump Shot,37,97
Kawhi Leonard,2,0,-6,3,1,Dunk,1,64
Kawhi Leonard,2,0,-8,3,0,Hook,4,130
Kawhi Leonard,2,0,4,4,1,Hook,6,103
Kawhi Leonard,2,0,4,4,0,Special Jump Shot,-128,75
Kawhi Leonard,2,0,10,4,1,Dunk,-2,64
Kawhi Leonard,2,0,9,4,0,Jump Shot,-130,269
Kawhi Leonard,3,1,-2,1,0,Layup,-21,44
Kawhi Leonard,3,1,2,1,0,Special Jump Shot,162,47
Kawhi Leonard,3,1,0,1,0,Layup,24,47
Kawhi Leonard,3,1,-7,1,1,Dunk,1,50
Kawhi Leonard,3,1,0,2,1,Special Jump Shot,-18,190
Kawhi Leonard,3,1,7,2,0,Jump Shot,-157,247
Kawhi Leonard,3,1,1,2,1,Jump Shot,-37,192
Kawhi Leonard,3,1,-2,3,1,Layup,9,59
Kawhi Leonard,3,1,-1,4,0,Jump Shot,222,47
Kawhi Leonard,4,1,-5,1,1,Jump Shot,80,300
Kawhi Leonard,4,1,-11,1,1,Jump Shot,154,36
Kawhi Leonard,4,1,-9,2,1,Jump Shot,-179,111
Kawhi Leonard,4,1,-9,3,1,Jump Shot,17,76
Kawhi Leonard,4,1,-6,3,1,Special Jump Shot,-7,229
Kawhi Leonard,4,1,-8,3,1,Layup,16,45
Kawhi Leonard,4,1,-8,3,0,Special Jump Shot,99,62
Kawhi Leonard,5,0,16,1,1,Layup,-24,64
Kawhi Leonard,5,0,18,2,1,Layup,26,69
Kawhi Leonard,5,0,23,2,1,Layup,-23,67
Kawhi Leonard,5,0,23,2,1,Dunk,15,67
Kawhi Leonard,5,0,18,2,0,Jump Shot,237,72
Kawhi Leonard,5,0,20,2,1,Jump Shot,239,97
Kawhi Leonard,5,0,22,2,0,Jump Shot,-225,109
Kawhi Leonard,5,0,32,4,1,Special Jump Shot,-48,160
Kawhi Leonard,5,0,32,4,1,Special Jump Shot,75,72
Kawhi Leonard,5,0,35,4,0,Layup,0,75
Kawhi Leonard,6,0,0,1,0,Layup,-15,61
Kawhi Leonard,6,0,6,1,1,Special Jump Shot,121,127
Kawhi Leonard,6,0,3,1,0,Jump Shot,-237,45
Kawhi Leonard,6,0,16,2,0,Jump Shot,-32,64
Kawhi Leonard,6,0,12,2,0,Jump Shot,-248,45
Kawhi Leonard,6,0,21,3,1,Layup,6,61
Kawhi Leonard,6,0,21,3,1,Special Jump Shot,-7,83
Kawhi Leonard,6,0,24,3,1,Jump Shot,-228,31
Kawhi Leonard,6,0,25,3,1,Special Jump Shot,119,163
Kawhi Leonard,6,0,27,3,1,Special Jump Shot,138,151
Kawhi Leonard,6,0,20,3,0,Jump Shot,-119,57
Kawhi Leonard,6,0,19,4,0,Jump Shot,192,199
Kawhi Leonard,6,1,-2,1,1,Layup,-19,70
Kawhi Leonard,6,1,-5,1,1,Jump Shot,-237,48
Kawhi Leonard,6,1,-8,1,1,Jump Shot,-229,44
Kawhi Leonard,6,1,-12,2,1,Dunk,-8,47
Kawhi Leonard,6,1,-10,3,0,Jump Shot,-175,239
Kawhi Leonard,6,1,-10,3,1,Special Jump Shot,-166,163
Kawhi Leonard,6,1,-7,3,0,Jump Shot,-237,42
Kawhi Leonard,7,0,0,1,0,Jump Shot,-188,87
Kawhi Leonard,7,0,1,1,0,Jump Shot,105,207
Kawhi Leonard,7,0,-1,1,0,Layup,-21,61
Kawhi Leonard,7,0,-1,1,1,Layup,7,51
Kawhi Leonard,7,0,-3,1,0,Jump Shot,242,86
Kawhi Leonard,7,0,-5,3,1,Dunk,7,59
Kawhi Leonard,7,0,-7,3,0,Jump Shot,-169,228
Kawhi Leonard,7,0,10,4,1,Layup,13,50
Kawhi Leonard,8,1,-4,1,1,Layup,17,48
Kawhi Leonard,8,1,2,1,0,Jump Shot,228,72
Kawhi Leonard,8,1,-2,2,1,Jump Shot,-169,179
Kawhi Leonard,8,1,-2,2,0,Layup,10,53
Kawhi Leonard,8,1,-2,2,0,Jump Shot,-235,44
Kawhi Leonard,8,1,-1,3,1,Layup,-4,67
Kawhi Leonard,8,1,-3,3,1,Jump Shot,-40,237
Kawhi Leonard,8,1,-4,3,0,Jump Shot,40,57
Kawhi Leonard,8,1,-6,3,1,Layup,0,56
Kawhi Leonard,8,1,-9,3,1,Jump Shot,-155,250
Kawhi Leonard,8,1,-5,3,0,Jump Shot,212,193
Kawhi Leonard,8,1,-9,3,0,Jump Shot,29,222
Kawhi Leonard,8,1,-12,3,1,Layup,4,62
Kawhi Leonard,8,1,-13,4,0,Jump Shot,-134,277
Kawhi Leonard,9,0,-3,1,0,Special Jump Shot,-120,204
